nom, code_postal, latitude, longitude, variable_linguistique
Grassac,16380,45.5812707814,0.399196198105,1
Guimps,16300,45.465898134,-0.254673070491,0
Guizengeard,16480,45.3106179642,-0.123211363753,-1
Gurat,16320,45.4358693402,0.265230281525,1
Hiersac,16290,45.6755505146,0.00754154202178,1
Hiesse,16490,46.0498472746,0.581727816732,0
Houlette,16200,45.7564757122,-0.210601025302,0
Isle-d'Espagnac,16340,45.6638640977,0.199231746573,1
Jarnac,16200,45.6865355311,-0.164780604405,1
Jauldes,16560,45.7808261202,0.250693934038,0
Javrezac,16100,45.7029983448,-0.363647705405,1
Juignac,16190,45.3679418137,0.158358681368,1
Juillac-le-Coq,16130,45.5891696148,-0.256462985988,0
Juillé,16230,45.9263168412,0.141585678419,-1
Julienne,16200,45.6903888196,-0.228857639974,0
Val des Vignes,16250,45.5351688008,-0.0353997702364,0
Val des Vignes,16250,45.5351688008,-0.0353997702364,0
Val des Vignes,16250,45.5351688008,-0.0353997702364,0
Val des Vignes,16250,45.5351688008,-0.0353997702364,0
Lachaise,16300,45.5169284894,-0.24205405202,0
Ladiville,16120,45.5127200885,-0.0639782676163,-1
Lagarde-sur-le-Né,16300,45.5153360206,-0.205805463982,-1
Laprade,16390,45.2795486363,0.186050460414,1
Lessac,16500,46.0698879321,0.6490709569,1
Lesterps,16420,46.012245179,0.791766541587,0
Lésignac-Durand,16310,45.8150582723,0.6446900761,0
Lichères,16460,45.9042961914,0.215718804907,0
Ligné,16140,45.9156691196,0.10397491034,-1
Lignières-Sonneville,16130,45.5660291672,-0.185136397799,-1
Linars,16730,45.6535202094,0.0737335176195,0
Lindois,16310,45.7508746711,0.590773518888,0
Londigny,16700,46.0846035892,0.140380117543,-1
Longré,16240,45.9956136861,-0.0236778823819,-1
Lonnes,16230,45.9391793197,0.181439974512,0
Roumazières-Loubert,16270,45.9100102437,0.573121657498,0
Roumazières-Loubert,16270,45.9100102437,0.573121657498,0
Louzac-Saint-André,16100,45.7237365822,-0.39737034952,-1
Louzac-Saint-André,16100,45.7237365822,-0.39737034952,-1
Lupsault,16140,45.9351371201,-0.0650569575239,0
Lussac,16450,45.8580701828,0.466519460774,1
Luxé,16230,45.8951621262,0.124490429132,-1
Magdeleine,16240,46.0486518125,0.0781578029437,0
Magnac-Lavalette-Villars,16320,45.5088381667,0.2552082811,0
Magnac-sur-Touvre,16600,45.6559132577,0.236141821195,0
Maine-de-Boixe,16230,45.8484283573,0.17815797308,0
Mainxe,16200,45.6549959822,-0.185091590822,0
Mainzac,16380,45.5538600835,0.476645844368,1
Bellevigne,16120,45.5525236965,-0.103272182432,0
Manot,16500,45.9343000992,0.621390097085,0
Mansle,16230,45.8790882664,0.173859970412,0
Marcillac-Lanville,16140,45.8574304005,0.0183289081135,-1
Mareuil,16170,45.7724089753,-0.135920647839,-1
Marillac-le-Franc,16110,45.7307516041,0.432572221643,0
Marsac,16570,45.7432168829,0.075225440865,1
Marthon,16380,45.6171874581,0.445486850648,0
Massignac,16310,45.77722919,0.656859261312,1
Mazerolles,16310,45.740251316,0.520413334007,1
Mazières,16270,45.8378171596,0.556363663192,0
Médillac,16210,45.2160430243,0.0140572392305,1
Mérignac,16200,45.6959537144,-0.0708885459324,1
Merpins,16100,45.6698268314,-0.371814331652,0
Mesnac,16370,45.7758612161,-0.342140667062,1
Métairies,16200,45.7072352152,-0.175701106278,0
Mons,16140,45.874585555,-0.0332855724322,0
Montboyer,16620,45.3315158314,0.0690097423513,0
Montbron,16220,45.667656871,0.504316384558,0
Montmérac,16300,45.4462725205,-0.208192784801,1
Montmérac,16300,45.4462725205,-0.208192784801,1
Montembœuf,16310,45.7738787675,0.551136998408,0
Montignac-Charente,16330,45.7802147183,0.10266574824,0
Montignac-le-Coq,16390,45.3419148325,0.214682193579,0
Montigné,16170,45.8181805857,-0.0797270261267,-1
Montjean,16240,46.0796805588,0.109828994536,1
Montmoreau,16190,45.4225777872,0.127349505692,0
Montrollet,16420,45.9911418674,0.899879118608,0
Mornac,16600,45.6847658101,0.292715578408,1
Mosnac,16120,45.615285295,-0.0132218881439,1
Moulidars,16290,45.6676169254,-0.0379131392099,0
Mouthiers-sur-Boëme,16440,45.5576008503,0.122197442928,0
Mouton,16460,45.8874435614,0.236451070535,0
Moutonneau,16460,45.9131671826,0.22543914525,0
Mouzon,16310,45.7954811744,0.611080409863,0
Nabinaud,16390,45.2933421272,0.210125540377,0
Nanclars,16230,45.8437586253,0.223555807961,0
Nanteuil-en-Vallée,16700,46.0061029111,0.32369225522,0
Nanteuil-en-Vallée,16700,46.0061029111,0.32369225522,0
Nanteuil-en-Vallée,16700,46.0061029111,0.32369225522,0
Nanteuil-en-Vallée,16700,46.0061029111,0.32369225522,0
Nanteuil-en-Vallée,16700,46.0061029111,0.32369225522,0
Nanteuil-en-Vallée,16700,46.0061029111,0.32369225522,0
Nercillac,16200,45.7234512916,-0.270638222071,1
Nersac,16440,45.6253691605,0.0621903047823,1
Nieuil,16270,45.882845738,0.524200213781,-1
Nonac,16190,45.4216451203,0.0552810681358,1
Nonaville,16120,45.5327764361,-0.0843826858916,-1
Oradour,16140,45.9118627713,-0.0373971324151,0
Oradour-Fanais,16500,46.1149553879,0.782507477296,0
Orgedeuil,16220,45.698367411,0.486392578455,-1
Oriolles,16480,45.3564714888,-0.1368388888,1
Orival,16210,45.2829609263,0.0692144911966,0
Paizay-Naudouin-Embourie,16240,46.0339157698,0.00154860718916,-1
Paizay-Naudouin-Embourie,16240,46.0339157698,0.00154860718916,-1
Palluaud,16390,45.348051923,0.242588912427,0
Parzac,16450,45.9244427035,0.420746139781,1
Passirac,16480,45.3475668313,-0.0619236639057,1
Pérignac,16250,45.4667323949,0.0826496107901,1
Péruse,16270,45.8777271675,0.624009757306,0
Pillac,16390,45.3189822009,0.18101331727,1
Pins,16260,45.8124888516,0.36998318063,0
Plassac-Rouffiac,16250,45.5245837373,0.0763918850702,1
Pleuville,16490,46.0971776924,0.492356946293,-1
Poullignac,16190,45.3965100536,-0.010889797481,1
Poursac,16700,45.9617677073,0.265403568791,1
Pranzac,16110,45.67389958,0.346548387034,1
Pressignac,16150,45.8193617706,0.739906904422,1
Puymoyen,16400,45.6160185943,0.172580597742,0
Puyréaux,16230,45.86360531,0.210617195274,0
Raix,16240,46.0041231051,0.11629336996,-1
Rancogne,16110,45.7024273965,0.394415078695,0
Ranville-Breuillaud,16140,45.9094260001,-0.123952304555,0
Reignac,16360,45.4250019229,-0.174457411531,1
Réparsac,16200,45.7367542144,-0.249443713353,1
Rioux-Martin,16210,45.2431688439,-0.00417605640764,0
Rivières,16110,45.7608747272,0.359373568678,0
Rochefoucauld,16110,45.7334327476,0.3937027955,0
Rochette,16110,45.7979119983,0.310269933524,0
Ronsenac,16320,45.4565998165,0.238466664692,1
Rouffiac,16210,45.2653712748,0.0982630036478,1
Rougnac,16320,45.5371194351,0.354245072318,1
Rouillac,16170,45.781947293,-0.074390136916,1
Rouillac,16170,45.781947293,-0.074390136916,1
Rouillac,16170,45.781947293,-0.074390136916,1
Roullet-Saint-Estèphe,16440,45.5803788491,0.0313550273594,0
Roullet-Saint-Estèphe,16440,45.5803788491,0.0313550273594,0
Roussines,16310,45.7228708787,0.617688422221,0
Rouzède,16220,45.7200534944,0.562265132073,0
Ruelle-sur-Touvre,16600,45.6836924747,0.231195852301,0
Ruffec,16700,46.039455304,0.199192104707,0
Saint-Adjutory,16310,45.7687840494,0.478102533662,-1
Saint-Amant-de-Montmoreau,16190,45.4047927115,0.171291549718,0
Saint-Amant-de-Boixe,16330,45.8023519655,0.139724725099,0
Saint-Amant-de-Bonnieure,16230,45.859466527,0.29560744863,0
Graves-Saint-Amant,16120,45.6383664934,-0.104970620109,0
Graves-Saint-Amant,16120,45.6383664934,-0.104970620109,0
Saint-Amant-de-Nouère,16170,45.7363123323,-0.00546098740035,0
Val-de-Bonnieure,16230,45.8371884276,0.272464077721,0
Saint-Aulais-la-Chapelle,16300,45.4479230686,-0.0520828628972,0
Saint-Avit,16210,45.2438261772,0.0442847703212,0
Saint-Bonnet,16300,45.4739641055,-0.0892788794153,0
Saint-Brice,16100,45.6902103203,-0.264553424103,0
Saint-Christophe,16420,46.0040190503,0.849752490764,0
Saint-Ciers-sur-Bonnieure,16230,45.8648580415,0.247717734132,0
Saint-Claud,16450,45.8982985604,0.471600426637,0
Sainte-Colombe,16230,45.8295299814,0.320048436517,0
Saint-Coutant,16350,45.9946101351,0.465813321452,0
Saint-Cybardeaux,16170,45.7726989644,-0.0255477893935,0
Saint-Eutrope,16190,45.4216917443,0.108407115609,0
Saint-Félix,16480,45.3707836082,0.0116218652853,0
Saint-Fort-sur-le-Né,16130,45.5831748847,-0.303510624665,-1
Saint-Fraigne,16140,45.9572719379,-0.0153853235153,0
Saint-Front,16460,45.8962473577,0.281694716965,0
Saint-Genis-d'Hiersac,16570,45.7541273266,0.0365172036644,1
Saint-Georges,16700,45.9760746261,0.269280643049,0
Saint-Germain-de-Montbron,16380,45.6336571325,0.413391881443,0
Saint-Gourson,16700,45.9521446438,0.312520807637,0
Saint-Groux,16230,45.8908643906,0.158281898668,0
Saint-Laurent-de-Belzagot,16190,45.3818205096,0.108525623697,0
Saint-Laurent-de-Céris,16450,45.9432646636,0.49869730659,0
Saint-Laurent-de-Cognac,16100,45.6950500912,-0.394353792222,1
Saint-Laurent-des-Combes,16480,45.3532898017,0.0345106941668,0
Saint-Léger,16250,45.4552396012,0.0450762216981,0
Saint-Martial,16190,45.3713184572,0.0580275903451,0
Saint-Martin-du-Clocher,16700,46.0649581339,0.149662855292,0
Saint-Mary,16260,45.8452386598,0.362015823,-1
Saint-Maurice-des-Lions,16500,45.9687818149,0.700155863505,0
Saint-Médard,16300,45.5085263849,-0.134402702237,-1
Auge-Saint-Médard,16170,45.8511416602,-0.0872262855566,-1
Auge-Saint-Médard,16170,45.8511416602,-0.0872262855566,-1
Auge-Saint-Médard,16170,45.8511416602,-0.0872262855566,-1
Saint-Même-les-Carrières,16720,45.6446845538,-0.142912340299,0
Saint-Michel,16470,45.6398574836,0.110389548668,0
Saint-Palais-du-Né,16300,45.5408910376,-0.28660127584,-1
Saint-Preuil,16130,45.6007267045,-0.172169004384,-1
Saint-Projet-Saint-Constant,16110,45.7287178161,0.343048613864,0
Saint-Quentin-sur-Charente,16150,45.838055704,0.675525418032,0
Saint-Quentin-de-Chalais,16210,45.2429849506,0.0733899615391,0
Saint-Romain,16210,45.2834371664,0.137230100319,-1
Saint-Saturnin,16290,45.6676447323,0.0400326832597,0
Sainte-Sévère,16200,45.7641596067,-0.250325475008,0
Saint-Séverin,16390,45.3109814226,0.245248838194,0
Saint-Simeux,16120,45.6340380938,-0.0343232416979,1
Saint-Simon,16120,45.6553833109,-0.0748911541972,0
Saint-Sornin,16220,45.6950797067,0.443014259379,0
Sainte-Souline,16480,45.3774799244,-0.0211237715554,0
Saint-Sulpice-de-Cognac,16370,45.7590478369,-0.409801090827,1
Saint-Sulpice-de-Ruffec,16460,45.9372570852,0.318948540786,0
Saint-Vallier,16480,45.2881730966,-0.0840666739743,0
Saint-Yrieix-sur-Charente,16710,45.6818416961,0.128271343194,0
Salles-d'Angles,16130,45.6192884058,-0.344548280548,1
Salles-de-Barbezieux,16300,45.4517011196,-0.121693762991,1
Salles-de-Villefagnan,16700,45.9599094427,0.17124025939,1
Salles-Lavalette,16190,45.3880236045,0.23183888353,0
Saulgond,16420,45.9563701497,0.786714506522,0
Sauvagnac,16310,45.7495247956,0.647983960034,1
Sauvignac,16480,45.2586469785,-0.0772578283204,1
Segonzac,16130,45.6180187853,-0.215554491203,1
Sers,16410,45.5853962792,0.318693870271,0
Sigogne,16200,45.7376347381,-0.165302283456,0
Sireuil,16440,45.6203072664,0.0196009850937,-1
Souffrignac,16380,45.5866525328,0.498091026273,1
Souvigné,16240,45.9708257553,0.0505294709471,-1
Soyaux,16800,45.6397669318,0.206625703571,0
Suaux,16260,45.8479006288,0.513524239877,0
Suris,16270,45.8489278877,0.622113104648,0
Tâche,16260,45.8701965185,0.362525662176,0
Taizé-Aizie,16700,46.0636731179,0.247464724639,-1
Taponnat-Fleurignac,16110,45.7739607246,0.417726239972,1
Tâtre,16360,45.3977502437,-0.200743802609,0
Theil-Rabier,16240,46.0558979641,0.044130741302,0
Torsac,16410,45.5690420588,0.208774743637,1
Tourriers,16560,45.7929702195,0.1939985026,-1
Touvérac,16360,45.3740871149,-0.201503841604,1
Touvre,16600,45.658185613,0.267862440841,0
Touzac,16120,45.5386944095,-0.149448377532,1
Triac-Lautrait,16200,45.6828749184,-0.115750657737,0
Triac-Lautrait,16200,45.6828749184,-0.115750657737,0
Trois-Palis,16730,45.6399613297,0.0464434707725,0
Turgon,16350,45.9523992009,0.410917379931,0
Tusson,16140,45.931556365,0.0704135702766,0
Tuzie,16700,45.9714100031,0.15018986941,-1
Valence,16460,45.8823772883,0.317842370883,0
Vars,16330,45.7564469034,0.136239937646,0
Vaux-Lavalette,16320,45.4166039956,0.240652397324,0
Vaux-Rouillac,16170,45.7417093777,-0.0897179678272,1
Ventouse,16460,45.9125661232,0.324665203428,0
Verdille,16140,45.8810519501,-0.095445379465,0
Verneuil,16310,45.7826832991,0.698625263391,-1
Verrières,16130,45.5635438011,-0.262225205266,0
Verteuil-sur-Charente,16510,45.9780560567,0.226069473062,0
Vervant,16330,45.8353596714,0.129842160718,0
Vibrac,16120,45.6431019638,-0.0593033677252,1
Vieux-Cérier,16350,45.9701910018,0.447706258418,0
Vieux-Ruffec,16350,46.0162630355,0.379086474568,0
Vignolles,16300,45.5067551698,-0.0973753032134,1
Vilhonneur,16220,45.6749371405,0.413690557733,0
Villebois-Lavalette,16320,45.4787469231,0.282759824793,1
Villefagnan,16240,46.0118055338,0.0886198122699,1
Villegats,16700,45.9908940111,0.187834729941,1
Villejésus,16140,45.9072730643,0.0325227133588,1
Villejoubert,16560,45.8074616252,0.173120462313,1
Villiers-le-Roux,16240,46.0512318303,0.109503463372,1
Villognon,16230,45.8607875247,0.108513069794,0
Vindelle,16430,45.7209359116,0.107728857643,0
Vitrac-Saint-Vincent,16310,45.7977956824,0.494903805374,0
Viville,16120,45.5253882542,-0.123672658113,-1
Vœuil-et-Giget,16400,45.5931085464,0.158699054904,0
Vouharte,16330,45.807659891,0.0797642978998,0
Voulgézac,16250,45.5124136386,0.125737784928,1
Vouthon,16220,45.660500114,0.447401075403,0
Vouzan,16410,45.6000909965,0.359871662145,1
Xambes,16330,45.8237702139,0.106210551409,0
Yviers,16210,45.2735939808,-0.0246156679485,-1
Yvrac-et-Malleyrand,16110,45.7349799572,0.466227721983,0
Agudelle,17500,45.3822931603,-0.469634235538,0
Aigrefeuille-d'Aunis,17290,46.116506287,-0.944542003492,0
Île-d'Aix,17123,46.0183336808,-1.1696249203,-1
Allas-Bocage,17150,45.3827600659,-0.497845683209,0
Allas-Champagne,17500,45.4726406982,-0.339612863623,0
Anais,17540,46.175505871,-0.904331941311,0
Andilly,17230,46.2630044811,-1.01765756102,-1
Andilly,17230,46.2630044811,-1.01765756102,-1
Angliers,17540,46.2061055614,-0.949106581868,-1
Angoulins,17690,46.1067042744,-1.10617840927,0
Annepont,17350,45.8451541952,-0.606940524552,0
Annezay,17380,46.010330476,-0.69607751086,-1
Antezant-la-Chapelle,17400,45.9950682393,-0.482871743818,0
Antezant-la-Chapelle,17400,45.9950682393,-0.482871743818,0
Arces,17120,45.5603861745,-0.873664735629,0
Archiac,17520,45.5228923637,-0.301856482703,1
Archingeay,17380,45.9283336011,-0.717220453831,-1
Ardillières,17290,46.0498769657,-0.890135865297,0
Ars-en-Ré,17590,46.2111995219,-1.51504354145,-1
Arthenac,17520,45.5031576669,-0.323776644453,1
Arvert,17530,45.7467177587,-1.12303418678,0
Asnières-la-Giraud,17400,45.8934744108,-0.510489870265,0
Aujac,17770,45.8475001891,-0.394514249009,1
Aulnay,17470,46.0203377417,-0.348095789107,-1
Aulnay,17470,46.0203377417,-0.348095789107,-1
Aumagne,17770,45.880093124,-0.411702053139,0
Aumagne,17770,45.880093124,-0.411702053139,0
Authon-Ébéon,17770,45.8418838316,-0.426249552572,0
Authon-Ébéon,17770,45.8418838316,-0.426249552572,0
Avy,17800,45.5514357432,-0.508678091517,-1
Aytré,17440,46.134271716,-1.11454913295,-1
Bagnizeau,17160,45.9004170603,-0.316541376972,0
Balanzac,17600,45.7481778738,-0.843964939234,1
Ballans,17160,45.8083081016,-0.225189641549,1
Ballon,17290,46.0535112924,-0.97296366419,0
Barde,17360,45.1281301478,-0.0633132974486,0
Barzan,17120,45.531214889,-0.867749982144,1
Bazauges,17490,45.9171649237,-0.164856392968,0
Beaugeay,17620,45.8699571421,-1.00817611338,-1
Beauvais-sur-Matha,17490,45.8934079411,-0.179132842333,1
Bedenac,17210,45.1855001238,-0.31284209172,1
Belluire,17800,45.5301565729,-0.55598529375,0
Benon,17170,46.1994730581,-0.797193296126,0
Bercloux,17770,45.8393523202,-0.459046739442,0
Bernay-Saint-Martin,17330,46.0666811311,-0.625648729603,0
Bernay-Saint-Martin,17330,46.0666811311,-0.625648729603,0
Berneuil,17460,45.6570139489,-0.598024601666,-1
Beurlay,17250,45.861283729,-0.845151509892,-1
Bignay,17400,45.9212951544,-0.601162350534,-1
Biron,17800,45.5688029671,-0.483837894622,0
Blanzac-lès-Matha,17160,45.8719666521,-0.354451050762,1
Blanzay-sur-Boutonne,17470,46.0542310173,-0.42559316503,0
Bois,17240,45.4820911995,-0.6152588969,0
Bois-Plage-en-Ré,17580,46.1825283655,-1.37625908104,-1
Boisredon,17150,45.3174383056,-0.543849481314,0
Bords,17430,45.8953761527,-0.785050392193,0
Boresse-et-Martron,17270,45.2732901399,-0.126873222783,0
Boscamnant,17360,45.1918411913,-0.0719487146419,0
Bougneau,17800,45.600075653,-0.505955746131,0
Bouhet,17540,46.1629168745,-0.85833337983,0
Bourcefranc-le-Chapus,17560,45.8473362816,-1.13429637237,0
Bourgneuf,17220,46.1681538525,-1.02181156322,0
Boutenac-Touvent,17120,45.4989856627,-0.760479056948,0
Bran,17210,45.3499135162,-0.261698224631,1
Bresdon,17490,45.8650109231,-0.145421933634,0
Breuil-la-Réorte,17700,46.0634336642,-0.695728258066,1
Breuillet,17920,45.6939630579,-1.05445584311,0
Breuil-Magné,17870,46.0002799003,-0.966249355235,-1
Brie-sous-Archiac,17520,45.4750262399,-0.300808640902,1
Brie-sous-Matha,17160,45.8171155217,-0.253480989934,1
Brie-sous-Mortagne,17120,45.5025646841,-0.737666203174,0
Brives-sur-Charente,17800,45.6665031177,-0.455953367996,0
Brizambourg,17770,45.8065841077,-0.476018876791,-1
Brousse,17160,45.9023725634,-0.365190879008,0
Burie,17770,45.777851301,-0.428355211255,-1
Bussac-sur-Charente,17100,45.7919880619,-0.624437131463,0
Bussac-Forêt,17210,45.2021566078,-0.378592509253,0
Cabariot,17430,45.9278243256,-0.849803658691,0
Celles,17520,45.6100158658,-0.386567366555,1
Cercoux,17270,45.1273503043,-0.207698631448,0
Chadenac,17800,45.5445094942,-0.450256839324,1
Chaillevette,17890,45.7303444149,-1.06814190261,0
Chambon,17290,46.1091600914,-0.845524833213,0
Chamouillac,17130,45.3058629174,-0.465409167934,1
Champagnac,17500,45.4287046076,-0.377244103646,1
Champagne,17620,45.8298794044,-0.91672258016,0
Champagnolles,17240,45.5097912928,-0.647721858096,1
Champdolent,17430,45.9141109921,-0.777335359216,0
Chaniers,17610,45.7339723464,-0.551943475215,-1
Chantemerle-sur-la-Soie,17380,45.9732176097,-0.644264493345,-1
Chapelle-des-Pots,17100,45.7644455528,-0.534261419507,0
Charron,17230,46.2936903771,-1.08092039856,0
Charron,17230,46.2936903771,-1.08092039856,0
Chartuzac,17130,45.3371917387,-0.416732007642,1
Château-d'Oléron,17480,45.8813853125,-1.2166234835,0
Château-d'Oléron,17480,45.8813853125,-1.2166234835,0
Château-d'Oléron,17480,45.8813853125,-1.2166234835,0
Château-d'Oléron,17480,45.8813853125,-1.2166234835,0
Châtelaillon-Plage,17340,46.0727342481,-1.08262101984,0
Chatenet,17210,45.2987522613,-0.291493606073,0
Chaunac,17130,45.3568170486,-0.359382651655,1
Chay,17600,45.6408933917,-0.902258961295,-1
Chenac-Saint-Seurin-d'Uzet,17120,45.5140296568,-0.812247078106,0
Chepniers,17210,45.2531986872,-0.326507193163,-1
Chérac,17610,45.7130812452,-0.446891176255,1
Cherbonnières,17470,45.9677756754,-0.339891615561,0
Chermignac,17460,45.6928090808,-0.677270965738,1
Chervettes,17380,46.0451644754,-0.701084855026,0
Chevanceaux,17210,45.2991036157,-0.212745427896,0
Chives,17510,45.9508835378,-0.121918052323,0
Cierzac,17520,45.561206889,-0.313695229366,1
Ciré-d'Aunis,17290,46.0380687499,-0.930603200492,0
Clam,17500,45.492260471,-0.444850950523,0
Clavette,17220,46.1423813762,-1.03660142128,0
Clérac,17270,45.170720294,-0.234166115218,1
Clion,17240,45.470800102,-0.509938882977,0
Clisse,17600,45.7320429784,-0.75493581331,0
Clotte,17360,45.1155746531,-0.143215362973,0
Coivert,17330,46.0673425876,-0.462617046723,0
Colombiers,17460,45.6427817429,-0.555075273986,-1
Consac,17150,45.4182495786,-0.588917528415,1
Contré,17470,46.0122478554,-0.261363378689,-1
Corignac,17130,45.2448604983,-0.39280322021,1
Corme-Écluse,17600,45.6322589932,-0.864025818728,0
Corme-Royal,17600,45.7457848259,-0.809484393759,0
Couarde-sur-Mer,17670,46.2010718838,-1.4366169353,-1
Coulonges,17800,45.6088801122,-0.428936735857,0
Courant,17330,46.0375312829,-0.587834905531,0
Courcelles,17400,45.9586702795,-0.481078558771,1
Courcerac,17160,45.8429574627,-0.366358535503,1
Courçon,17170,46.2550691794,-0.795122277526,0
Courcoury,17100,45.7030914699,-0.563571541525,-1
Courpignac,17130,45.3142239112,-0.50021379321,1
Coux,17130,45.3197414345,-0.409244232565,0
Cozes,17120,45.576167197,-0.823756709657,0
